7234;304
1769;101
2470;282
1271;198
3680;115
1335;324
112;217
5530;126
199;372
1646;120
3360;215
6481;358
4185;226
380;197
1557;353
1322;69
3775;154
3226;345
6886;151
6731;382
2508;104
1719;119
3598;293
853;312
4085;330
1926;96
120;248
198;51
1747;161
4598;33
4421;30
889;309
2353;339
477;445
1192;263
76;181
6256;74
2054;207
3861;99
4036;174
3554;229
887;178
1566;265
2175;83
1102;330
1351;120
2617;82
798;276
3830;254
852;244
2;478
1442;127
2143;448
3371;45
3373;292
2290;377
1994;528
3465;371
601;206
1003;123
1640;346
4345;152
13998;253
3732;102
3670;269
3885;565
3586;298
2295;315
839;347
3284;167
2528;150
9458;171
4715;556
4408;60
633;162
13886;563
13291;114
6789;565
12092;191
2447;195
10654;103
2873;435
11686;200
4114;127
11947;483
1800;244
2674;251
3271;396
4490;63
2546;180
553;258
219;331
7765;244
2235;462
1610;152
9555;97
727;208
143;395
1979;228
11911;161
4512;91
1260;421
3489;164
2412;127
4684;280
4578;93
1857;148
528;30
1392;310
1481;226
258;90
2974;266
3176;150
2625;111
2203;132
5010;94
3644;433
4012;411
4451;349
8737;187
230;385
1847;75
4482;287
2115;316
3296;153
349;357
4761;176
12859;598
4056;533
3470;188
2020;88
1867;296
1449;520
2170;94
1066;444
3346;376
1704;318
2102;176
6196;196
1289;148
2969;71
4188;383
4290;276
4650;51
3658;310
4172;132
2153;103
3967;331
13968;378
4544;97
4502;86
11114;263
12561;234
661;353
4049;277
2930;411
857;205
4245;125
3327;268
4024;164
3676;398
8661;149
1939;118
2037;129
2859;99
3072;192
4047;107
4318;437
4274;102
979;312
3151;145
1417;68
3006;310
5389;113
1848;96
3099;445
1049;145
4018;77
2698;420
2906;140
627;225
3774;140
3869;171
4736;407
3613;525
1214;289
3192;129
3084;384
4555;400
3215;235
1504;249
344;91
6301;637
4679;566
11409;643
3469;173
2816;227
3121;113
2004;276
4979;430
3562;317
939;108
2632;54
2866;62
2690;55
91;104
7325;202
2492;67
4028;132
305;177
320;149
3506;104
122;208
4084;330
4321;190
2339;447
3045;522
5761;392
2972;67
4615;112
4503;86
2977;128
4705;259
1782;313
3552;80
790;150
2331;98
3736;185
13346;158
959;70
4803;318
2827;124
3704;331
1936;125
197;434
4802;314
13603;403
5308;151
1682;150
2152;377
7102;80
2313;208
1354;311
1161;142
4805;70
855;113
1186;163
2158;154
3;478
352;491
4706;271
12397;438
1452;348
3097;80
1893;272
3906;277
1943;317
12144;465
706;508
1455;257
3231;547
2851;165
644;414
4677;152
13231;245
2371;90
11497;526
2786;413
1219;88
4237;301
2670;224
7796;198
4731;383
1701;559
235;164
2081;186
4823;407
3819;114
2904;116
9845;406
423;419
11851;360
2702;160
9313;175
3100;351
902;122
3482;396
3973;139
5362;75
163;152
4131;223
3818;114
3156;233
2507;490
3531;216
10564;543
3050;480
9642;355
1193;329
4310;189
4511;353
6798;313
3672;223
2760;228
1658;125
3487;156
3907;264
1837;274
2899;266
4244;125
4713;120
1309;105
734;69
2804;77
11701;198
684;123
4157;189
3572;302
524;191
1955;160
8333;175
3584;309
4567;413
2343;95
2478;200
4069;218
4557;220
1426;268
3083;223
78;382
962;206
1157;369
373;345
840;357
3276;361
4453;416
4454;416
540;276
766;56
2995;102
1457;172
2603;333
3849;275
1166;200
3524;147
3697;84
2381;221
12730;191
4174;111
1075;416
3822;143
607;125
1468;174
3827;349
689;370
3055;119
1311;243
4743;153
7150;153
7753;431
2314;224
4769;354
2046;143
3171;291
12416;470
3847;124
1448;127
13820;170
3990;325
4266;301
2781;276
4412;179
2214;301
410;217
2422;243
412;188
2853;367
7010;229
1734;12
3587;298
3751;59
3944;563
6185;292
95;176
375;42
3057;133
3863;299
5774;84
13447;428
3007;218
4638;319
11064;477
1483;105
2404;358
6552;156
1267;101
3585;43
11266;174
379;141
713;159
2619;145
672;362
4423;307
1990;292
2379;169
4730;54
3965;69
714;248
4483;335
1263;296
4758;59
2078;317
3996;124
1588;102
2123;135
4833;157
3361;55
3064;294
2863;94
2538;172
4150;157
12324;326
3694;184
2756;314
6803;326
2949;73
4740;169
1295;374
243;289
1903;263
2033;220
180;244
4417;198
4635;328
879;171
1958;195
7366;103
4073;294
10070;135
1480;278
13123;468
2103;161
5107;267
2432;328
878;190
4928;105
4919;226
2479;108
4329;230
3017;254
1614;279
1194;215
5521;366
5249;133
3960;118
6391;130
2772;121
842;298
13172;249
3668;464
4542;109
2337;302
1908;349
386;111
2066;389
2601;309
2806;152
993;179
365;369
1014;331
3699;152
4620;665
4563;423
1433;404
2867;128
2236;321
3617;76
2773;134
148;334
3890;279
1999;188
697;62
1810;411
12485;157
11709;167
895;369
3730;200
495;115
3441;324
4083;130
2253;91
10351;423
2221;360
674;137
1840;127
3065;105
1759;160
2195;470
2857;235
2741;111
182;394
4287;301
4360;216
4101;227
513;313
691;341
9776;203
4747;163
7724;264
4574;119
3701;93
4052;139
1976;325
11491;183
4682;124
4117;56
943;141
2193;459
2948;170
4488;189
2705;167
3607;359
3634;146
476;445
2799;453
5473;69
1941;326
2108;206
3150;113
12468;148
13971;344
10997;200
453;163
1523;107
735;134
8359;376
4041;68
4444;70
3479;80
6978;434
1081;217
2469;158
3974;364
6191;496
2535;290
2183;266
1101;290
5618;188
1526;116
4594;91
3326;239
3831;364
53;69
3075;249
2356;270
3211;387
2399;63
1880;176
1016;205
2550;185
4509;154
293;178
4149;157
3174;132
4226;160
4737;159
1938;239
6452;298
2086;16
3945;563
316;21
12464;399
282;320
5322;397
510;119
2669;140
3636;109
6342;138
13694;152
3359;110
1605;189
3307;265
1321;156
652;481
2011;105
3424;173
6052;407
4202;227
3942;406
980;493
3155;124
7843;177
3270;167
1806;160
3711;412
2912;304
3015;354
999;318
1495;332
4143;81
3615;220
2230;89
340;145
5347;357
9450;161
1422;106
5224;407
4118;321
2000;71
2936;228
1114;372
759;194
12586;291
10818;359
2720;189
4602;560
1187;259
9880;225
4575;206
6485;348
1966;210
2194;228
4082;130
2907;140
11710;167
935;77
4023;88
573;19
741;160
3475;112
4691;387
13620;246
11804;457
746;191
3515;110
1037;397
3750;271
255;432
4689;194
5753;187
1074;148
4643;115
4233;370
5164;300
8726;423
5469;48
2751;291
626;334
2160;73
2376;146
4194;144
4633;116
10988;141
5318;387
637;86
378;141
242;243
3770;333
1721;308
454;371
1866;452
1266;403
3043;248
212;121
1182;299
4389;314
3218;402
1262;296
2768;175
2560;224
1472;164
2889;416
1216;412
10200;675
2809;460
2436;87
3588;228
695;161
7324;126
346;203
1237;221
2286;100
2685;36
1026;58
1163;354
4331;154
2910;192
1132;246
9370;224
8568;223
1983;109
3477;267
3020;115
2292;225
1899;110
3910;122
3447;213
2161;357
1313;139
2459;112
3745;562
1488;165
686;439
2975;447
4217;300
3138;24
3133;130
3251;473
1239;401
129;476
1950;61
924;558
897;403
9451;161
2743;125
7959;224
3298;387
1252;78
3988;213
1341;399
1974;177
3013;317
3951;327
1286;393
2440;361
2318;267
3860;189
8076;249
1190;159
10076;331
3305;408
1078;181
3492;202
2039;153
5617;325
5460;267
12802;208
2326;177
3571;241
2828;83
4716;94
1485;327
2833;165
4463;306
3187;398
3555;229
1624;105
7112;115
4349;143
4756;253
84;496
4283;125
1817;357
1889;161
2405;358
1907;74
2077;115
7195;628
3132;246
3252;473
402;158
1677;106
489;312
1590;335
41;344
1735;12
1463;169
4027;132
4390;226
4690;387
2693;97
311;80
3088;341
4371;188
4760;176
774;105
3798;271
3493;222
2569;476
3214;257
4335;351
13261;286
4087;310
1578;148
7980;281
68;385
1124;192
4282;294
7127;464
2917;110
1051;150
904;247
9946;416
916;180
3948;55
3681;225
807;18
1424;99
10798;420
3210;160
4523;146
2287;174
2135;478
1971;264
4125;130
1594;57
2149;313
20;365
158;198
4105;69
1528;173
1892;272
2945;142
4091;92
1869;155
971;185
5152;311
4639;167
2328;296
5326;463
3387;214
2225;390
10492;135
1380;341
3916;231
1886;109
71;339
1336;324
3633;388
1000;318
4187;288
651;367
3788;279
467;87
2485;209
66;255
3143;189
2380;221
2097;77
667;209
5002;119
324;169
1574;133
12378;263
3985;184
11147;144
2652;238
1896;203
3471;173
8777;87
12163;489
965;112
2301;159
1213;252
3060;162
3589;327
3669;243
3922;302
4476;247
803;144
548;387
1413;144
2107;95
1143;437
2903;99
13923;75
678;162
2062;106
2490;467
1241;110
4479;492
5241;354
863;213
3134;207
3609;168
1175;116
755;324
3902;337
2258;425
4599;33
3461;243
4729;277
8548;233
12908;177
2025;134
209;378
8074;188
4718;342
4780;25
2213;241
3616;212
2377;218
3606;234
4312;105
4686;55
1086;488
1246;420
3592;346
7291;441
875;127
1561;328
3334;121
6893;99
1;239
2782;363
12810;322
828;150
7727;287
917;390
3903;218
10040;392
3579;100
941;372
3507;479
2784;15
1362;328
1598;374
12303;248
1885;286
883;47
2599;225
2962;315
1032;283
1042;166
2166;403
2006;207
1615;327
4853;144
1165;115
5775;84
10276;535
8295;220
1427;299
9702;366
13246;104
2475;226
1547;56
2304;278
4915;321
4316;189
193;437
4726;66
2315;224
2869;164
4305;160
1824;288
2012;105
4956;94
4175;226
3170;291
202;177
806;55
1917;339
645;137
3573;324
2098;77
2390;441
4464;251
2893;318
9593;500
2022;129
1170;162
1167;200
1145;167
2735;265
4649;118
778;354
1963;119
11794;421
2608;353
2875;116
21;60
1382;93
1058;79
2897;139
1127;103
13845;484
3242;174
2429;450
3091;101
772;58
1082;306
2448;195
834;62
1471;121
4307;164
2413;255
2021;321
1304;183
3979;259
3113;249
2734;119
4550;172
216;59
140;178
612;78
4044;307
341;113
10778;203
2362;196
2402;167
1795;169
1071;49
1228;280
1645;182
11545;347
841;344
335;183
606;331
3686;305
3112;70
964;123
358;176
1378;428
4155;316
3324;213
2150;132
1620;592
6844;199
3491;162
699;106
80;196
2138;84
3353;67
4653;246
4452;82
2256;105
1535;260
4136;270
189;93
3039;134
5873;261
854;149
2435;130
3264;440
2389;172
347;174
2776;354
4195;144
4029;97
3748;351
108;79
2655;129
2894;188
3720;317
4440;373
2419;176
3646;139
401;79
4674;133
4831;33
2850;192
1656;125
9820;331
3511;246
3232;213
4252;429
1059;129
1096;104
3108;397
3835;300
236;114
1428;85
13687;416
13201;550
4137;177
2184;276
966;112
4493;239
1997;118
3405;411
2190;101
11886;481
3797;116
6804;326
4171;225
2215;313
571;78
3647;139
2186;386
3772;187
4717;40
2728;345
1843;208
4267;281
2008;144
3926;372
479;324
4753;121
10563;543
3049;480
4203;303
464;88
3719;317
4333;187
891;296
4414;152
4035;160
7772;145
3520;343
2347;173
303;186
3953;107
2146;347
1104;155
5374;113
1023;136
2454;16
3678;100
3987;229
4431;135
6946;243
3840;114
7814;381
3712;84
4473;262
5965;560
3502;134
1325;204
3578;100
4497;245
4060;187
4348;233
4692;300
3195;546
2414;280
1039;446
4681;124
3347;185
4319;437
1727;101
1913;208
3691;434
2384;56
4763;523
3957;425
4577;91
1291;335
731;253
9755;204
1558;317
3695;313
2141;483
2514;83
4595;91
4401;322
1968;200
459;248
3114;249
4581;143
1439;324
5013;368
3393;310
3438;167
2805;536
2312;193
3142;146
12568;163
11976;157
4709;122
5223;109
3842;51
5337;372
4275;323
2626;442
846;90
4198;278
3291;160
3383;432
2007;207
4801;304
7043;202
4648;303
2758;188
2971;297
4657;356
1511;240
956;182
4817;297
8738;187
4654;124
1346;184
7434;194
4071;441
1786;115
13404;364
3123;78
3734;391
4186;94
4098;247
1493;185
1522;262
3685;38
1090;150
3591;346
3557;144
1482;59
3245;151
1223;557
4112;70
2714;541
8356;108
3789;441
10702;250
1067;385
2482;132
843;55
3534;620
13931;368
2471;282
4795;183
1679;43
1901;308
2724;350
768;305
4974;436
534;455
2424;73
2996;39
4707;271
4969;78
239;374
2581;204
7411;115
3893;174
4976;29
1854;193
5126;205
4927;28
206;144
5699;111
1519;153
2322;325
3478;80
1874;429
638;127
2605;50
2151;132
1554;91
4281;298
5273;142
1138;410
1393;310
3370;45
1632;105
899;165
3300;165
22;54
4593;226
681;154
3955;383
4014;270
2830;343
4148;146
2437;102
7339;128
3549;76
4178;316
1406;415
865;309
988;125
4201;227
1209;420
6691;343
285;26
3845;189
7435;111
3709;137
4093;58
478;596
12344;310
1103;155
2373;302
8130;288
3718;82
3759;391
622;293
552;258
1029;511
1199;219
101;108
2076;257
712;233
1998;97
3811;221
4300;144
339;145
2369;255
5385;282
4059;207
3126;158
4293;569
2159;343
39;383
779;322
4536;391
3880;95
455;147
3993;170
13588;131
3777;107
639;185
1607;168
2791;229
4796;286
11609;83
2666;247
2142;448
333;65
1811;63
3597;51
579;189
7632;264
7311;391
2391;423
11008;440
343;148
4929;145
1379;428
3002;311
927;320
1673;324
2137;219
748;404
7863;276
